(82239, 0.94336864)
(334762, 0.94336864)
(187220, 0.94219913)
(270252, 0.94219217)
(121390, 0.94219217)
(340418, 0.94219217)
(341425, 0.94219217)
(210674, 0.94219217)
(148592, 0.94219217)
(234801, 0.94219217)
(110166, 0.94219217)
(346223, 0.94218521)
(334952, 0.94218521)
(317241, 0.94218521)
(408114, 0.94218521)
(292089, 0.94218521)
(76383, 0.94217816)
(208002, 0.94217816)
(406606, 0.94217816)
(67892, 0.94217816)
(141921, 0.9410157)
(279030, 0.9410157)
(338025, 0.9410157)
(5572, 0.9410157)
(176110, 0.9410157)
(130291, 0.9410157)
(49140, 0.9410157)
(280570, 0.9410157)
(349260, 0.9410157)
(116402, 0.9410157)
(148683, 0.9410157)
(225304, 0.9410157)
(96050, 0.9410157)
(159337, 0.9410157)
(19923, 0.9410157)
(267757, 0.9410157)
(39308, 0.9410157)
(395544, 0.9410157)
(17513, 0.9410157)
(96920, 0.9410157)
(391568, 0.9410157)
(149451, 0.94100873)
(296340, 0.94100873)
(13567, 0.94100873)
(110650, 0.94100873)
(247093, 0.94100873)
(35670, 0.94100873)
(185792, 0.94100873)
(20878, 0.94100873)
(245443, 0.94100873)
(84406, 0.94100873)
(247248, 0.94100873)
(30584, 0.94100873)
(33795, 0.94100873)
(212556, 0.94100873)
(294904, 0.94100873)
(263304, 0.94100873)
(15592, 0.94100177)
(166502, 0.94100169)
(260046, 0.94100169)
(355773, 0.94100169)
(188578, 0.94100169)
(338571, 0.94100169)
(395977, 0.94099473)
(73951, 0.94099473)
(345704, 0.94099473)
(316379, 0.94099473)
(232691, 0.94099473)
(408658, 0.94099473)
(340478, 0.94096672)
(67194, 0.93983923)
(279432, 0.93983923)
(92507, 0.93983923)
(100821, 0.93983923)
(157944, 0.93983923)
(182054, 0.93983923)
(94085, 0.93983923)
(343800, 0.93983923)
(29613, 0.93983923)
(292232, 0.93983923)
(185050, 0.93983923)
(389643, 0.93983923)
(333754, 0.93983923)
(365671, 0.93983226)
(138454, 0.93983226)
(394577, 0.93983226)
(66011, 0.93983226)
(413225, 0.93983226)
(299304, 0.93983226)
(215573, 0.93983226)
(15375, 0.93983226)
(268236, 0.93983226)
(124899, 0.93983226)
(340014, 0.93983226)
(98184, 0.93983226)
(211157, 0.93983226)
(258547, 0.93983226)
(130156, 0.93983226)
(191284, 0.93983226)
(170814, 0.93983226)
(393106, 0.93983226)
(379533, 0.93983226)
(48031, 0.93983226)
(118398, 0.93983226)
(412943, 0.93983226)
(283141, 0.93983226)
(321194, 0.93983226)
(109212, 0.93983226)
(106296, 0.93983226)
(23055, 0.93983226)
(34659, 0.93983226)
(126073, 0.93983226)
(297576, 0.93983218)
(156516, 0.9398253)
(376506, 0.9398253)
(367627, 0.9398253)
(379643, 0.9398253)
(92895, 0.9398253)
(109520, 0.9398253)
(340701, 0.93982522)
(417542, 0.93982522)
(306486, 0.93982522)
(224518, 0.93982522)
(153518, 0.93982522)
(63106, 0.93982522)
(162284, 0.93982522)
(321535, 0.93982522)
(107861, 0.93982522)
(157162, 0.93982522)
(187384, 0.93982522)
(81693, 0.93982522)
(254637, 0.93982522)
(167673, 0.93982522)
(37273, 0.93981826)
(352275, 0.93981826)
(333916, 0.93981826)
(155228, 0.93981826)
(25885, 0.93981826)
(164680, 0.93981826)
(145502, 0.93981826)
(63519, 0.93981826)
(6893, 0.93981826)
(167920, 0.93981826)
(33700, 0.93981826)
(272871, 0.93981826)
(223458, 0.93981826)
(290932, 0.93981826)
(32848, 0.93981826)
(12537, 0.93981826)
(187840, 0.93981826)
(38800, 0.93981826)
(203348, 0.93981826)
(307388, 0.9398113)
(274946, 0.9398113)
(107328, 0.9398113)
(83309, 0.9398113)
(25110, 0.9398113)
(203150, 0.93981121)
(7363, 0.93980425)
(59451, 0.93866276)
(378431, 0.93866276)
(148155, 0.93866276)
(139646, 0.93866276)
(198343, 0.93866276)
(309304, 0.93866276)
(253061, 0.93866276)
(377202, 0.93866276)
(249481, 0.93866276)
(110990, 0.93866276)
(154347, 0.93866276)
(273947, 0.93866276)
(184550, 0.93866276)
(388466, 0.93866276)
(286267, 0.93866276)
(180556, 0.93866276)
(186200, 0.93866276)
(157058, 0.93865579)
(32022, 0.93865579)
(54018, 0.93865579)
(243947, 0.93865579)
(149295, 0.93865579)
(299649, 0.93865579)
(240706, 0.93865579)
(371045, 0.93865579)
(33470, 0.93865579)
(99930, 0.93865579)
(379792, 0.93865579)
(92017, 0.93865579)
(336440, 0.93865579)
(76291, 0.93865579)
(289769, 0.93865579)
(210445, 0.93865579)
(146245, 0.93865579)
(5349, 0.93865579)
(257719, 0.93865579)
(371347, 0.93865579)
(314484, 0.93865579)
(343694, 0.93865579)
(221727, 0.93865579)
(96732, 0.93865579)
(78583, 0.93865579)
(74419, 0.93865579)
(322497, 0.93865579)
(200969, 0.93865579)
(338938, 0.93865579)
(296610, 0.93865579)
(356577, 0.93865579)
(343333, 0.93865579)
(258237, 0.93865579)
(364068, 0.93865579)
(231711, 0.93865579)
(326237, 0.93865579)
(17101, 0.93865579)
(110744, 0.93865579)
(159656, 0.93865579)
(44851, 0.93865579)
(280434, 0.93865579)
(179603, 0.93865579)
(396178, 0.93864883)
(39167, 0.93864883)
(239896, 0.93864883)
(216871, 0.93864883)
(300067, 0.93864883)
(252667, 0.93864883)
(95421, 0.93864883)
(334328, 0.93864883)
(381301, 0.93864883)
(44436, 0.93864883)
(41584, 0.93864883)
(51306, 0.93864883)
(304053, 0.93864883)
(239555, 0.93864883)
(378161, 0.93864883)
(26764, 0.93864883)
(265149, 0.93864883)
(393044, 0.93864883)
(81510, 0.93864883)
(114455, 0.93864883)
(128190, 0.93864883)
(194670, 0.93864883)
(48151, 0.93864883)
(136411, 0.93864875)
(311015, 0.93864875)
(83775, 0.93864875)
(5649, 0.93864875)
(260811, 0.93864875)
(267204, 0.93864875)
(124771, 0.93864875)
(15679, 0.93864875)
(388249, 0.93864875)
(58581, 0.93864875)
(174190, 0.93864875)
(362595, 0.93864875)
(357740, 0.93864875)
(290094, 0.93864875)
(103231, 0.93864875)
(409681, 0.93864875)
(154741, 0.93864875)
(24187, 0.93864187)
(123327, 0.93864187)
(149430, 0.93864187)
(250948, 0.93864187)
(379443, 0.93864187)
(71586, 0.93864187)
(193634, 0.93864179)
(26983, 0.93864179)
(253676, 0.93864179)
(187732, 0.93864179)
(125626, 0.93864179)
(294473, 0.93864179)
(198610, 0.93864179)
(214172, 0.93864179)
(391717, 0.93864179)
(66240, 0.93864179)
(156112, 0.93864179)
(280787, 0.93864179)
(370636, 0.93864179)
(32592, 0.93864179)
(361511, 0.93864179)
(208728, 0.93864179)
(53905, 0.93864179)
