(93050, 0.94570061)
(100124, 0.9445311)
(346264, 0.9445311)
(116753, 0.9445311)
(285243, 0.9445311)
(291623, 0.9445311)
(382098, 0.9445311)
(12027, 0.94452414)
(407907, 0.94452414)
(139392, 0.9445171)
(215487, 0.9445171)
(299649, 0.94451014)
(173784, 0.94451014)
(207808, 0.94336176)
(122626, 0.94336168)
(356915, 0.94335471)
(234068, 0.94335463)
(191284, 0.94335463)
(130918, 0.94335463)
(167678, 0.94335463)
(31937, 0.94335463)
(403960, 0.94335463)
(83120, 0.94335463)
(260445, 0.94335463)
(287164, 0.94334767)
(127126, 0.94334767)
(407459, 0.94334767)
(232586, 0.94334767)
(222909, 0.94334767)
(195517, 0.94334767)
(134019, 0.94334767)
(141274, 0.94334767)
(289924, 0.94334767)
(377584, 0.94334767)
(222925, 0.94334767)
(263724, 0.94334071)
(367771, 0.94334071)
(357489, 0.94334071)
(349901, 0.94334063)
(114637, 0.94334063)
(223403, 0.94334063)
(390385, 0.94334063)
(5198, 0.94333366)
(293308, 0.94333366)
(90868, 0.94333366)
(175874, 0.94333366)
(232200, 0.94333366)
(11426, 0.94333358)
(81693, 0.9433267)
(267507, 0.9433267)
(372377, 0.94332662)
(321984, 0.94331966)
(8772, 0.94331261)
(349731, 0.94331261)
(404103, 0.94330574)
(401507, 0.94219217)
(215028, 0.94218521)
(366198, 0.94217824)
(191255, 0.94217816)
(258152, 0.94217816)
(70275, 0.94217816)
(313782, 0.94217816)
(365767, 0.94217816)
(61620, 0.94217816)
(54278, 0.94217816)
(163665, 0.94217816)
(174393, 0.94217816)
(155383, 0.94217816)
(32517, 0.94217816)
(15302, 0.94217816)
(157133, 0.94217816)
(204688, 0.94217816)
(287865, 0.94217816)
(375801, 0.94217816)
(183543, 0.94217128)
(400305, 0.9421712)
(170752, 0.9421712)
(255932, 0.9421712)
(18294, 0.9421712)
(340197, 0.9421712)
(107328, 0.9421712)
(407326, 0.9421712)
(241574, 0.9421712)
(126073, 0.9421712)
(164672, 0.9421712)
(306412, 0.9421712)
(381075, 0.9421712)
(149555, 0.9421712)
(87303, 0.9421712)
(65391, 0.9421712)
(44841, 0.9421712)
(224898, 0.9421712)
(335334, 0.9421712)
(263516, 0.9421712)
(117651, 0.9421712)
(15739, 0.9421712)
(35890, 0.9421712)
(302126, 0.9421712)
(299364, 0.9421712)
(122071, 0.9421712)
(256122, 0.9421712)
(90175, 0.9421712)
(332539, 0.9421712)
(349283, 0.9421712)
(332152, 0.9421712)
(269119, 0.9421712)
(289315, 0.9421712)
(288423, 0.9421712)
(248274, 0.9421712)
(161699, 0.94216424)
(148683, 0.94216424)
(286267, 0.94216424)
(359302, 0.94216424)
(362715, 0.94216424)
(242180, 0.94216424)
(319175, 0.94216424)
(143674, 0.94216424)
(364165, 0.94216424)
(205697, 0.94216424)
(185922, 0.94216424)
(169940, 0.94216424)
(13294, 0.94216424)
(175509, 0.94216424)
(215344, 0.94216424)
(306699, 0.94216424)
(31119, 0.94216424)
(419828, 0.94216424)
(91928, 0.94216424)
(301301, 0.94216416)
(108545, 0.94216416)
(200754, 0.94216416)
(284247, 0.94216416)
(406520, 0.94216416)
(14683, 0.94216416)
(261070, 0.94216416)
(63784, 0.94216416)
(187309, 0.94216416)
(332329, 0.94216416)
(333465, 0.94215728)
(385997, 0.94215728)
(116863, 0.94215728)
(324858, 0.94215728)
(316371, 0.94215728)
(92507, 0.94215719)
(365671, 0.94215719)
(7363, 0.94215719)
(351923, 0.94215719)
(309781, 0.94215719)
(98184, 0.94215719)
(403899, 0.94215719)
(254102, 0.94215719)
(229029, 0.94215719)
(310650, 0.94215719)
(21896, 0.94215719)
(29100, 0.94215719)
(7859, 0.94215719)
(124648, 0.94215719)
(17987, 0.94215719)
(199062, 0.94215719)
(120335, 0.94215719)
(342723, 0.94215719)
(6121, 0.94215719)
(121540, 0.94215719)
(120253, 0.94215719)
(179129, 0.94215719)
(394904, 0.94215719)
(136125, 0.94215719)
(104476, 0.94215719)
(391479, 0.94215719)
(207147, 0.94215719)
(406160, 0.94215719)
(385544, 0.94215719)
(138889, 0.94215719)
(415006, 0.94215719)
(413304, 0.94215719)
(402875, 0.94215719)
(402942, 0.94215719)
(399293, 0.94215711)
(179983, 0.94215023)
(305923, 0.94215023)
(329006, 0.94215023)
(400988, 0.94215023)
(310971, 0.94215023)
(78330, 0.94215023)
(330399, 0.94215023)
(166684, 0.94215023)
(197131, 0.94215023)
(377480, 0.94215015)
(71586, 0.94215015)
(209421, 0.94215015)
(193634, 0.94214327)
(201436, 0.94214327)
(225361, 0.94214319)
(398211, 0.94214319)
(369836, 0.94214319)
(256919, 0.94214319)
(42178, 0.94214319)
(220198, 0.94214319)
(401418, 0.94214319)
(235514, 0.94213623)
(69630, 0.94213623)
(109502, 0.94213623)
(346244, 0.94100865)
(130128, 0.94100177)
(367545, 0.94100169)
(98611, 0.94100169)
(345704, 0.94100169)
(97067, 0.94100169)
(239564, 0.94100169)
(63952, 0.94100169)
(34541, 0.94100169)
(94227, 0.94100169)
(349881, 0.94100169)
(46090, 0.94100169)
(305345, 0.94100169)
(78111, 0.94100169)
(176898, 0.94100169)
(412554, 0.94100169)
(282464, 0.94100169)
(127098, 0.94100169)
(413903, 0.94099481)
(122088, 0.94099473)
(407203, 0.94099473)
(311099, 0.94099473)
(272747, 0.94099473)
(15375, 0.94099473)
(109381, 0.94099473)
(86679, 0.94099473)
(258547, 0.94099473)
(301307, 0.94099473)
(399971, 0.94099473)
(405167, 0.94099473)
(67892, 0.94099473)
(46588, 0.94099473)
(406588, 0.94099473)
(116292, 0.94099473)
(239997, 0.94099473)
(15385, 0.94099473)
(134950, 0.94099473)
(321002, 0.94099473)
(370546, 0.94099473)
(25668, 0.94099473)
(303641, 0.94099473)
(38391, 0.94099473)
(55824, 0.94099473)
(303781, 0.94099473)
(123557, 0.94099473)
(8539, 0.94099473)
(344244, 0.94099473)
(57045, 0.94099473)
(377879, 0.94099473)
(15243, 0.94099473)
(293690, 0.94099473)
(251805, 0.94099473)
(64488, 0.94099473)
(143463, 0.94099473)
(354983, 0.94099473)
(87388, 0.94099473)
(172634, 0.94099473)
(66701, 0.94099473)
(85335, 0.94099473)
(150172, 0.94099473)
(28799, 0.94099473)
(415558, 0.94099473)
(93769, 0.94099473)
(56966, 0.94099473)
(335707, 0.94099473)
(207546, 0.94099473)
(285382, 0.94099473)
(91331, 0.94099473)
(227424, 0.94099473)
(199131, 0.94099473)
(343906, 0.94099473)
(292375, 0.94098777)
(62827, 0.94098777)
(23786, 0.94098777)
(98263, 0.94098777)
(135923, 0.94098777)
(94575, 0.94098777)
(117567, 0.94098777)
(355047, 0.94098777)
(65672, 0.94098777)
(172755, 0.94098777)
(48163, 0.94098777)
(310824, 0.94098777)
(164215, 0.94098777)
(273876, 0.94098777)
(305304, 0.94098777)
(305539, 0.94098777)
(51785, 0.94098777)
(384883, 0.94098777)
(197458, 0.94098777)
(79821, 0.94098777)
(361369, 0.94098777)
(167602, 0.94098777)
(185545, 0.94098777)
(367588, 0.94098777)
(240262, 0.94098777)
(26104, 0.94098777)
(46916, 0.94098777)
(176386, 0.94098777)
(350378, 0.94098777)
(260902, 0.94098777)
(228384, 0.94098777)
(246130, 0.94098777)
(237748, 0.94098777)
(354413, 0.94098777)
(109767, 0.94098777)
(138807, 0.94098777)
(387483, 0.94098777)
(279507, 0.94098777)
(162430, 0.94098777)
(132077, 0.94098777)
(8849, 0.94098777)
(373709, 0.94098777)
(48874, 0.94098777)
(205702, 0.94098777)
(375373, 0.94098769)
(25885, 0.94098769)
(302190, 0.94098769)
(332521, 0.94098769)
(89866, 0.94098769)
(305041, 0.94098769)
(17308, 0.94098769)
(106673, 0.94098769)
(222329, 0.94098769)
(417842, 0.94098769)
(254499, 0.94098769)
(183840, 0.94098769)
(353966, 0.94098769)
(381395, 0.94098769)
(133319, 0.94098769)
(142042, 0.94098769)
(163473, 0.94098769)
(294338, 0.94098769)
(42724, 0.94098769)
(4815, 0.94098769)
(83184, 0.94098769)
(418232, 0.94098769)
(305387, 0.94098769)
(131837, 0.94098769)
(56802, 0.94098769)
(207125, 0.94098769)
(312803, 0.94098769)
(248406, 0.94098769)
(149205, 0.94098769)
(27848, 0.94098769)
(303632, 0.94098769)
(340146, 0.94098081)
(85045, 0.94098081)
(23044, 0.94098081)
(59032, 0.94098081)
(151687, 0.94098081)
(133422, 0.94098081)
(257390, 0.94098081)
(413093, 0.94098081)
(297063, 0.94098081)
(119852, 0.94098081)
(212292, 0.94098072)
(371045, 0.94098072)
(216871, 0.94098072)
(341425, 0.94098072)
(52209, 0.94098072)
(8708, 0.94098072)
(139752, 0.94098072)
(383046, 0.94098072)
(258237, 0.94098072)
(301474, 0.94098072)
(186809, 0.94098072)
(156175, 0.94098072)
(223794, 0.94098072)
(67978, 0.94098072)
(191766, 0.94098072)
(409120, 0.94098072)
(342752, 0.94098072)
(404754, 0.94098072)
(207683, 0.94098072)
(311051, 0.94098072)
(174038, 0.94098072)
(35208, 0.94098072)
(39643, 0.94098072)
(155272, 0.94098072)
(82947, 0.94098072)
(311992, 0.94098072)
(238615, 0.94098072)
(211461, 0.94098072)
(59765, 0.94098072)
(202265, 0.94098072)
(215594, 0.94098072)
(171129, 0.94098072)
(19359, 0.94098072)
(186682, 0.94098072)
(218293, 0.94098072)
(138299, 0.94098072)
(316125, 0.94098072)
(307101, 0.94098072)
(132428, 0.94098072)
(55710, 0.94098072)
(369101, 0.94098072)
(270004, 0.94098072)
(307170, 0.94098072)
(206384, 0.94098072)
(401579, 0.94098072)
(158055, 0.94098072)
(128166, 0.94098072)
(181588, 0.94098072)
(55230, 0.94098072)
(282851, 0.94098072)
(185601, 0.94098072)
(227441, 0.94098072)
(238922, 0.94098072)
(245317, 0.94098072)
(54545, 0.94098072)
(121238, 0.94098072)
(317913, 0.94098072)
(383265, 0.94098072)
(59525, 0.94098072)
(294032, 0.94098072)
(168922, 0.94098072)
(387628, 0.94098064)
(170266, 0.94097385)
(297353, 0.94097376)
(187220, 0.94097376)
(327021, 0.94097376)
(88171, 0.94097376)
(104468, 0.94097376)
(111471, 0.94097376)
(107037, 0.94097376)
(220811, 0.94097376)
(370252, 0.94097376)
(39345, 0.94097376)
(181944, 0.94097376)
(175329, 0.94097376)
(137524, 0.94097376)
(335170, 0.94097376)
(81769, 0.94097376)
(229120, 0.94097376)
(12443, 0.94097376)
(84161, 0.94097376)
(167873, 0.94097376)
(356654, 0.94097376)
(314974, 0.94097376)
(227553, 0.94097376)
(35422, 0.94097376)
(115999, 0.94097376)
(312287, 0.94097376)
(359091, 0.94097376)
(74271, 0.94097376)
(193164, 0.94097376)
(324187, 0.94097376)
(296894, 0.94097376)
(283949, 0.94097376)
(14091, 0.94097376)
(405863, 0.94097376)
(318001, 0.94097368)
(189536, 0.94097368)
(387213, 0.94097368)
(83939, 0.94097368)
(324125, 0.94097368)
(130292, 0.94097368)
(127506, 0.94097368)
(145213, 0.94097368)
(355539, 0.94097368)
(358326, 0.94097368)
(314996, 0.9409668)
(146807, 0.9409668)
(213767, 0.9409668)
(391500, 0.9409668)
(401520, 0.9409668)
(404681, 0.9409668)
(304000, 0.9409668)
(357063, 0.9409668)
(177354, 0.9409668)
(239555, 0.94096672)
(3974, 0.94096672)
(78583, 0.94096672)
(47588, 0.94096672)
(189495, 0.94096672)
(141448, 0.94096672)
(62454, 0.94096672)
(330402, 0.94096672)
(97251, 0.94096672)
(392310, 0.94096672)
(178134, 0.94096672)
(261841, 0.94096672)
(317932, 0.94096672)
(393456, 0.94096672)
(12669, 0.94096672)
(409776, 0.94096672)
(222541, 0.94096672)
(237843, 0.94096672)
(146474, 0.94096672)
(419795, 0.94096672)
(267388, 0.94095984)
(13344, 0.94095976)
(130656, 0.94095976)
(416834, 0.94095976)
(262024, 0.94095976)
(123634, 0.94095976)
(349227, 0.94095976)
(352098, 0.94095976)
(362088, 0.94095967)
(227406, 0.94095967)
(88543, 0.94095271)
(255600, 0.94095271)
(170811, 0.94095271)
(400455, 0.94095271)
(263350, 0.94095271)
(216217, 0.94094583)
(61761, 0.93983226)
(51713, 0.93983226)
(416163, 0.93982522)
(323231, 0.93982522)
(353035, 0.93982522)
(368458, 0.93982522)
(321719, 0.93982522)
(349925, 0.93982522)
(122173, 0.93982522)
(103513, 0.93982522)
(339094, 0.93982522)
(359404, 0.93982522)
(220397, 0.93982522)
(198142, 0.93982522)
(85905, 0.93982522)
(405663, 0.93981826)
(114595, 0.93981826)
(293650, 0.93981826)
(130291, 0.93981826)
(362192, 0.93981826)
(63106, 0.93981826)
(286395, 0.93981826)
(304832, 0.93981826)
(156166, 0.93981826)
(180361, 0.93981826)
(184960, 0.93981826)
(340565, 0.93981826)
(109520, 0.93981826)
(256827, 0.93981826)
(261669, 0.93981826)
(165028, 0.93981826)
(177195, 0.93981826)
(341576, 0.93981826)
(31049, 0.93981826)
(355124, 0.93981826)
(13245, 0.93981826)
(197719, 0.93981826)
(121791, 0.93981826)
(323598, 0.93981826)
(373859, 0.93981826)
(139094, 0.93981826)
(334774, 0.93981826)
(161118, 0.93981826)
(374464, 0.93981826)
(196176, 0.93981826)
(74230, 0.93981826)
(273901, 0.93981826)
(59166, 0.93981826)
(13712, 0.93981826)
(279129, 0.93981826)
(206626, 0.93981826)
(73674, 0.93981826)
(236177, 0.93981826)
(187315, 0.93981826)
(248269, 0.93981826)
(305212, 0.93981826)
(258535, 0.93981826)
(180216, 0.93981826)
(365578, 0.93981826)
(332151, 0.93981826)
(134868, 0.93981826)
(373767, 0.93981826)
(387688, 0.93981826)
(30177, 0.93981826)
(323737, 0.93981826)
(184503, 0.93981826)
(303760, 0.93981826)
(342308, 0.93981826)
(356364, 0.93981826)
(122532, 0.93981826)
(95149, 0.93981826)
(204497, 0.93981826)
(151870, 0.93981826)
(304007, 0.93981826)
(367486, 0.93981826)
(215986, 0.93981826)
(268408, 0.93981826)
(239147, 0.93981826)
(159450, 0.93981826)
(56179, 0.93981826)
(260734, 0.93981826)
(395894, 0.93981826)
(274116, 0.93981818)
(183318, 0.93981818)
(370598, 0.93981818)
(221814, 0.9398113)
(89366, 0.9398113)
(208043, 0.9398113)
(153079, 0.9398113)
(176110, 0.9398113)
(22319, 0.9398113)
(77806, 0.9398113)
(215532, 0.9398113)
(372756, 0.9398113)
(247248, 0.9398113)
(30633, 0.9398113)
(250930, 0.9398113)
(290094, 0.9398113)
(234801, 0.9398113)
(32848, 0.9398113)
(363666, 0.9398113)
(54303, 0.9398113)
(294904, 0.9398113)
(233931, 0.9398113)
(35423, 0.9398113)
(351365, 0.9398113)
(231074, 0.9398113)
(108264, 0.9398113)
(202333, 0.9398113)
(404847, 0.9398113)
(15003, 0.9398113)
(165883, 0.9398113)
(44510, 0.9398113)
(138550, 0.9398113)
(173592, 0.9398113)
(238582, 0.9398113)
(180703, 0.9398113)
(179619, 0.9398113)
(270988, 0.9398113)
(259113, 0.9398113)
(22127, 0.9398113)
(308480, 0.9398113)
(234547, 0.9398113)
(302633, 0.9398113)
(303341, 0.9398113)
(105690, 0.9398113)
(301324, 0.9398113)
(286358, 0.9398113)
(338314, 0.9398113)
(111084, 0.9398113)
(360403, 0.9398113)
(77782, 0.9398113)
(297303, 0.9398113)
(154844, 0.9398113)
(51222, 0.9398113)
(363413, 0.9398113)
(303624, 0.9398113)
(309713, 0.9398113)
(212316, 0.9398113)
(280230, 0.9398113)
(16523, 0.9398113)
(349702, 0.9398113)
(294316, 0.9398113)
(362272, 0.9398113)
(404, 0.9398113)
(116525, 0.9398113)
(294535, 0.9398113)
(166327, 0.9398113)
(144750, 0.9398113)
(363720, 0.9398113)
(121584, 0.9398113)
(384095, 0.9398113)
(106366, 0.9398113)
(207612, 0.9398113)
(5235, 0.9398113)
(156865, 0.9398113)
(305134, 0.9398113)
(417586, 0.9398113)
(30608, 0.9398113)
(307407, 0.9398113)
(250850, 0.9398113)
(215625, 0.9398113)
(155880, 0.9398113)
(12686, 0.9398113)
(147679, 0.9398113)
(124550, 0.9398113)
(418594, 0.9398113)
(52348, 0.9398113)
(91825, 0.9398113)
(302694, 0.9398113)
(298173, 0.9398113)
(24764, 0.9398113)
(23596, 0.9398113)
(357920, 0.9398113)
(83410, 0.9398113)
(157058, 0.93981121)
(341318, 0.93981121)
(131442, 0.93981121)
(13457, 0.93981121)
(10352, 0.93981121)
(331480, 0.93981121)
(367026, 0.93981121)
(382408, 0.93981121)
(315690, 0.93981121)
(145347, 0.93981121)
(301005, 0.93981121)
(90357, 0.93981121)
(311548, 0.93981121)
(247229, 0.93981121)
(10010, 0.93981121)
(118305, 0.93981121)
(52361, 0.93981121)
(103183, 0.93981121)
(170948, 0.93981121)
(403840, 0.93981121)
(5584, 0.93981121)
(350913, 0.93981121)
(53572, 0.93981121)
(5394, 0.93981121)
(184624, 0.93981121)
(146229, 0.93981121)
(261832, 0.93981121)
(170830, 0.93981121)
(47304, 0.93980434)
(123327, 0.93980434)
(336440, 0.93980434)
(373214, 0.93980434)
(403598, 0.93980434)
(36035, 0.93980434)
(163535, 0.93980434)
(227439, 0.93980434)
(56726, 0.93980434)
(334780, 0.93980434)
(6893, 0.93980434)
(102725, 0.93980434)
(171683, 0.93980434)
(130200, 0.93980434)
(886, 0.93980434)
(284021, 0.93980434)
(315275, 0.93980434)
(202663, 0.93980434)
(353345, 0.93980434)
(392538, 0.93980434)
(178719, 0.93980434)
(189337, 0.93980434)
(140174, 0.93980434)
(67305, 0.93980434)
(292596, 0.93980434)
(841, 0.93980434)
(246163, 0.93980434)
(312833, 0.93980434)
(318787, 0.93980434)
(391224, 0.93980434)
(402961, 0.93980434)
(246449, 0.93980434)
(126043, 0.93980434)
(58164, 0.93980434)
(65089, 0.93980434)
(231080, 0.93980434)
(170790, 0.93980434)
(141828, 0.93980434)
(36253, 0.93980434)
(87183, 0.93980434)
(265300, 0.93980425)
(249692, 0.93980425)
(294770, 0.93980425)
(358589, 0.93980425)
(172274, 0.93980425)
(88506, 0.93980425)
(269787, 0.93980425)
(210674, 0.93980425)
(294491, 0.93980425)
(218023, 0.93980425)
(216093, 0.93980425)
(37799, 0.93980425)
(53136, 0.93980425)
(273751, 0.93980425)
(291809, 0.93980425)
(285679, 0.93980425)
(325025, 0.93980425)
(292264, 0.93980425)
(48031, 0.93980425)
(373195, 0.93980425)
(202835, 0.93980425)
(251733, 0.93980425)
(289416, 0.93980425)
(188340, 0.93980425)
(217987, 0.93980425)
(414499, 0.93980425)
(56208, 0.93980425)
(379781, 0.93980425)
(169797, 0.93980425)
(210003, 0.93980425)
(14096, 0.93980425)
(54224, 0.93980425)
(244495, 0.93980425)
(256380, 0.93980425)
(59421, 0.93980425)
(404481, 0.93980425)
(173134, 0.93980425)
(68105, 0.93980425)
(277116, 0.93980425)
(121559, 0.93980425)
(88950, 0.93980425)
(353725, 0.93980425)
(198716, 0.93980425)
(166090, 0.93980425)
(217719, 0.93980425)
(188182, 0.93980425)
(151382, 0.93980425)
(161811, 0.93980425)
(126530, 0.93980425)
(248762, 0.93980425)
(326437, 0.93980425)
(230585, 0.93980425)
(45895, 0.93980425)
(90341, 0.93980425)
(348722, 0.93980425)
(156360, 0.93980425)
(369757, 0.93980425)
(287718, 0.93980425)
(146454, 0.93980425)
(27307, 0.93980425)
(138186, 0.93980425)
(221081, 0.93980425)
(403391, 0.93980425)
(87708, 0.93980425)
(354751, 0.93980425)
(318146, 0.93980425)
(132308, 0.93980425)
(418438, 0.93980425)
(133046, 0.93980425)
(20632, 0.93980425)
(62801, 0.93980425)
(383549, 0.93980425)
(11614, 0.93980425)
(147825, 0.93980425)
(397205, 0.93980425)
(318516, 0.93980425)
(388123, 0.93980425)
(155178, 0.93980425)
(334572, 0.93980425)
(207601, 0.93980425)
(353899, 0.93980425)
(212643, 0.93980425)
(400055, 0.93980425)
(106728, 0.93980425)
(232252, 0.93980425)
(164220, 0.93980425)
(246683, 0.93980425)
(102356, 0.93980425)
(387992, 0.93980425)
(286404, 0.93980425)
(266530, 0.93980425)
(85374, 0.93980425)
(17541, 0.93980425)
(386646, 0.93980425)
(370466, 0.93980425)
(382080, 0.93980425)
(199299, 0.93980425)
(358036, 0.93980425)
(140974, 0.93980425)
(139948, 0.93980425)
(240285, 0.93980425)
(323574, 0.93979737)
(303308, 0.93979737)
(14303, 0.93979737)
(254383, 0.93979729)
(333042, 0.93979729)
(157944, 0.93979729)
(172839, 0.93979729)
(316129, 0.93979729)
(402374, 0.93979729)
(226749, 0.93979729)
(75015, 0.93979729)
(326257, 0.93979729)
(162689, 0.93979729)
(84582, 0.93979729)
(239364, 0.93979729)
(344279, 0.93979729)
(244550, 0.93979729)
(44851, 0.93979729)
(38684, 0.93979729)
(170017, 0.93979729)
(241627, 0.93979729)
(405719, 0.93979729)
(69895, 0.93979729)
(250324, 0.93979729)
(240736, 0.93979729)
(390727, 0.93979729)
(247418, 0.93979729)
(126495, 0.93979729)
(320978, 0.93979729)
(417863, 0.93979729)
(321991, 0.93979729)
(149709, 0.93979729)
(19634, 0.93979729)
(181155, 0.93979729)
(309070, 0.93979729)
(20169, 0.93979729)
(54121, 0.93979729)
(39488, 0.93979729)
(162352, 0.93979729)
(213951, 0.93979729)
(203682, 0.93979729)
(174406, 0.93979729)
(293553, 0.93979729)
(175583, 0.93979729)
(407918, 0.93979729)
(166408, 0.93979729)
(109404, 0.93979729)
(104277, 0.93979729)
(229077, 0.93979729)
(61429, 0.93979729)
(38671, 0.93979729)
(161779, 0.93979729)
(61195, 0.93979729)
(35136, 0.93979729)
(208552, 0.93979729)
(319518, 0.93979729)
(343880, 0.93979729)
(230128, 0.93979729)
(255384, 0.93979729)
(352883, 0.93979729)
(31700, 0.93979729)
(55005, 0.93979729)
(416368, 0.93979729)
(313077, 0.93979729)
(150159, 0.93979729)
(180256, 0.93979729)
(240640, 0.93979729)
(372407, 0.93979729)
(265367, 0.93979729)
(221455, 0.93979729)
(19590, 0.93979729)
(55652, 0.93979729)
(304225, 0.93979729)
(296766, 0.93979729)
(186773, 0.93979729)
(91640, 0.93979729)
(30874, 0.93979729)
(14149, 0.93979729)
(66192, 0.93979729)
(343166, 0.93979729)
(302038, 0.93979729)
(143019, 0.93979729)
(239197, 0.93979729)
(183785, 0.93979729)
(46195, 0.93979729)
(29775, 0.93979729)
(12558, 0.93979729)
(27428, 0.93979729)
(149451, 0.93979721)
(54018, 0.93979721)
(363857, 0.93979721)
(300163, 0.93979721)
(100293, 0.93979721)
(66797, 0.93979721)
(12171, 0.93979721)
(396137, 0.93979721)
(113481, 0.93979721)
(120035, 0.93979721)
(130703, 0.93979721)
(92668, 0.93979721)
(205164, 0.93979721)
(392349, 0.93979721)
(252061, 0.93979721)
(398011, 0.93979721)
(1772, 0.93979721)
(316812, 0.93979721)
(288038, 0.93979721)
(282257, 0.93979721)
(255478, 0.93979721)
(26487, 0.93979721)
(276447, 0.93979041)
(359377, 0.93979033)
(326797, 0.93979033)
(139646, 0.93979033)
(142633, 0.93979033)
(40961, 0.93979033)
(157272, 0.93979033)
(93384, 0.93979033)
(362595, 0.93979033)
