(276694, 0.93747228)
(404847, 0.93629581)
(32848, 0.93628885)
(15003, 0.93628885)
(173592, 0.93628189)
(239945, 0.93628189)
(253061, 0.9362818)
(256942, 0.9362818)
(92781, 0.93511934)
(96394, 0.93511934)
(209451, 0.93511238)
(286367, 0.93511238)
(123634, 0.93511238)
(50665, 0.93511238)
(251645, 0.93511238)
(5649, 0.93510533)
(45137, 0.93510533)
(44851, 0.93510533)
(212615, 0.93510533)
(219966, 0.93510533)
(212322, 0.93509837)
(115190, 0.93509837)
(135664, 0.93509837)
(302439, 0.93509837)
(288869, 0.93509837)
(146520, 0.93509133)
(123327, 0.93508437)
(300163, 0.93508437)
(371045, 0.93394287)
(292962, 0.93394287)
(375550, 0.93394287)
(250731, 0.93394287)
(131688, 0.93394287)
(108606, 0.93394287)
(354344, 0.93394287)
(349067, 0.93394287)
(72955, 0.93394287)
(76383, 0.93393591)
(375735, 0.93393591)
(133, 0.93393591)
(370005, 0.93393591)
(288468, 0.93393591)
(67892, 0.93393591)
(284608, 0.93393591)
(241301, 0.93393591)
(372049, 0.93393591)
(19634, 0.93393591)
(15592, 0.93392894)
(362595, 0.93392894)
(113650, 0.93392894)
(54018, 0.93392886)
(82239, 0.93392886)
(291430, 0.93392886)
(191646, 0.93392886)
(390051, 0.93392886)
(25847, 0.93392886)
(191284, 0.93392886)
(393086, 0.93392886)
(23044, 0.93392886)
(280434, 0.93392886)
(50749, 0.93392886)
(151466, 0.93392886)
(399350, 0.93392886)
(134625, 0.93392886)
(199195, 0.93392886)
(110650, 0.9339219)
(270343, 0.9339219)
(11426, 0.9339219)
(378276, 0.9339219)
(7759, 0.9339219)
(391568, 0.9339219)
(319227, 0.9339219)
(52587, 0.9339219)
(278078, 0.9339219)
(129870, 0.9339219)
(89366, 0.93391494)
(337603, 0.93391494)
(405167, 0.93391494)
(372662, 0.93390798)
(146277, 0.93390789)
(17513, 0.93390789)
(70493, 0.93390789)
(38683, 0.93390789)
(234844, 0.93390781)
(92825, 0.9327664)
(295667, 0.9327664)
(99144, 0.9327664)
(129064, 0.9327664)
(245987, 0.9327664)
(106282, 0.9327664)
(58634, 0.9327664)
(119578, 0.9327664)
(416197, 0.9327664)
(302958, 0.9327664)
(51310, 0.93275944)
(54290, 0.93275944)
(240981, 0.93275944)
(15375, 0.93275944)
(81487, 0.93275944)
(355773, 0.93275944)
(19923, 0.93275944)
(79479, 0.93275944)
(30271, 0.93275944)
(370457, 0.93275944)
(56667, 0.93275944)
(397077, 0.93275944)
(240297, 0.93275944)
(318963, 0.93275944)
(334740, 0.93275944)
(210273, 0.93275944)
(60431, 0.93275944)
(138230, 0.93275944)
(210337, 0.93275944)
(302140, 0.93275944)
(281499, 0.93275944)
(381075, 0.93275944)
(40693, 0.93275944)
(140280, 0.93275944)
(115930, 0.93275944)
(90778, 0.93275944)
(149295, 0.93275247)
(333465, 0.93275247)
(240304, 0.93275247)
(383349, 0.93275247)
(120133, 0.93275247)
(388466, 0.93275247)
(29100, 0.93275247)
(301604, 0.93275247)
(417769, 0.93275247)
(74680, 0.93275247)
(383802, 0.93275247)
(339371, 0.93275247)
(38350, 0.93275247)
(318486, 0.93275239)
(94575, 0.93275239)
(307388, 0.93275239)
(92017, 0.93275239)
(63106, 0.93275239)
(102306, 0.93275239)
(167023, 0.93275239)
(63519, 0.93275239)
(315389, 0.93275239)
(379091, 0.93275239)
(220177, 0.93275239)
(322644, 0.93275239)
(177818, 0.93275239)
(241733, 0.93275239)
(387119, 0.93275239)
(95211, 0.93275239)
(386292, 0.93275239)
(284646, 0.93275239)
(267400, 0.93275239)
(397084, 0.93274551)
(249541, 0.93274551)
(39936, 0.93274551)
(201439, 0.93274551)
(62827, 0.93274543)
(220533, 0.93274543)
(247772, 0.93274543)
(242217, 0.93274543)
(176110, 0.93274543)
(87769, 0.93274543)
(36469, 0.93274543)
(35670, 0.93274543)
(257533, 0.93274543)
(100960, 0.93274543)
(96330, 0.93274543)
(351923, 0.93274543)
(148683, 0.93274543)
(239555, 0.93274543)
(39750, 0.93274543)
(9268, 0.93274543)
(49264, 0.93274543)
(212556, 0.93274543)
(77633, 0.93274543)
(301474, 0.93274543)
(126073, 0.93274543)
(31049, 0.93274543)
(317927, 0.93274543)
(158603, 0.93274543)
(138454, 0.93273847)
(120121, 0.93273847)
(202139, 0.93273847)
(57353, 0.93273847)
