(149555, 0.93983923)
(186809, 0.93866276)
(29100, 0.93866276)
(60699, 0.93866276)
(191255, 0.93863474)
(345704, 0.93748628)
(188004, 0.93748628)
(161000, 0.93748628)
(198, 0.93748628)
(158071, 0.93747932)
(11426, 0.93747228)
(273751, 0.93747228)
(60036, 0.93747228)
(29099, 0.93747228)
(417769, 0.93747228)
(248167, 0.93747228)
(306556, 0.93747228)
(224898, 0.93747228)
(120749, 0.93747228)
(340146, 0.93745827)
(148683, 0.93630981)
(362595, 0.93630981)
(259770, 0.93630981)
(283141, 0.93630981)
(208188, 0.93630981)
(292089, 0.93630981)
(67892, 0.93630981)
(277986, 0.93630981)
(189283, 0.93630981)
(180255, 0.93630981)
(63169, 0.93630981)
(139101, 0.93630981)
(390373, 0.93630981)
(34654, 0.93630981)
(373428, 0.93630981)
(351923, 0.93630285)
(250780, 0.93630285)
(202333, 0.93630285)
(383802, 0.93630285)
(301548, 0.93630285)
(90481, 0.93630277)
(56510, 0.93629589)
(122088, 0.93629581)
(24187, 0.93629581)
(138454, 0.93629581)
(176110, 0.93629581)
(150332, 0.93629581)
(120121, 0.93629581)
(344185, 0.93629581)
(9268, 0.93629581)
(347246, 0.93629581)
(184960, 0.93629581)
(238886, 0.93629581)
(294600, 0.93629581)
(69895, 0.93629581)
(115302, 0.93629581)
(74680, 0.93629581)
(330402, 0.93629581)
(185122, 0.93629581)
(147359, 0.93629581)
(349067, 0.93629581)
(336444, 0.93629581)
(156797, 0.93629581)
(67666, 0.93629581)
(26347, 0.93629581)
(174038, 0.93629581)
(261299, 0.93629581)
(5348, 0.93629581)
(95260, 0.93629581)
(370645, 0.93629581)
(265300, 0.93628885)
(271762, 0.93628885)
(230863, 0.93628885)
(312544, 0.93628885)
(402185, 0.93628885)
(52587, 0.93628885)
(5349, 0.9362818)
(98184, 0.9362818)
(62171, 0.9362818)
(127721, 0.9362818)
(70360, 0.9362818)
(31049, 0.9362818)
(59718, 0.9362818)
(57829, 0.9362818)
(160552, 0.9362818)
(59421, 0.9362818)
(247599, 0.9362818)
(61116, 0.93627484)
(109212, 0.93626788)
(98620, 0.9362678)
(308956, 0.9362678)
(150873, 0.9362678)
(54018, 0.93513334)
(256547, 0.93513334)
(92404, 0.93513334)
(53905, 0.93513334)
(165198, 0.93513334)
(418426, 0.93513334)
(47958, 0.93513334)
(126073, 0.93513334)
(388414, 0.93513334)
(6337, 0.93513334)
(417683, 0.93513334)
(202561, 0.93513334)
(413522, 0.93513334)
(109135, 0.93513334)
(145347, 0.93513334)
(291611, 0.93513334)
(97260, 0.93513334)
(162777, 0.93513334)
(313681, 0.93513334)
(36352, 0.93513334)
(92668, 0.93513334)
(227483, 0.93513334)
(114186, 0.93513334)
(108073, 0.93513334)
(293553, 0.93513334)
(384883, 0.93513334)
(294124, 0.93513334)
(28331, 0.93513334)
(82757, 0.93513334)
(214328, 0.93513334)
(116753, 0.93513334)
(73588, 0.93513334)
(159919, 0.93513334)
(237968, 0.93513334)
(178611, 0.93513334)
(135923, 0.93512638)
(321535, 0.93512638)
(56667, 0.93512638)
(347805, 0.93512638)
(286741, 0.93512638)
(288573, 0.93512638)
(154659, 0.93512638)
(173592, 0.93512638)
(383715, 0.93512638)
(388412, 0.93512638)
(180835, 0.93512638)
(14683, 0.93512638)
(254149, 0.93512638)
(241776, 0.93512638)
(263254, 0.93512638)
(127126, 0.93511942)
(321154, 0.93511942)
(88003, 0.93511934)
(76383, 0.93511934)
(60862, 0.93511934)
(170686, 0.93511934)
