(332582, 0.93864179)
(261669, 0.93748628)
(321154, 0.93747236)
(212615, 0.93746532)
(319597, 0.93745827)
(282717, 0.93630981)
(356787, 0.93630981)
(324334, 0.93630285)
(232030, 0.93630285)
(17987, 0.93630285)
(50665, 0.93629589)
(173918, 0.93629589)
(397077, 0.93629581)
(224541, 0.93629581)
(187578, 0.93629581)
(369982, 0.93628893)
(418898, 0.93628885)
(276694, 0.93628885)
(212322, 0.93628189)
(360551, 0.93628189)
(163039, 0.93513334)
(241301, 0.93513334)
(415102, 0.93513334)
(391314, 0.93513334)
(375892, 0.93512638)
(264775, 0.93512638)
(367293, 0.93512638)
(383802, 0.93512638)
(228294, 0.93512638)
(395107, 0.93512638)
(135059, 0.93512638)
(87087, 0.93511942)
(12908, 0.93511942)
(30584, 0.93511942)
(405167, 0.93511942)
(123634, 0.93511942)
(355124, 0.93511942)
(362715, 0.93511934)
(289769, 0.93511246)
(3687, 0.93511246)
(280844, 0.93511238)
(253061, 0.93511238)
(355773, 0.93511238)
(389574, 0.93511238)
(377310, 0.93511238)
(50749, 0.93511238)
(270889, 0.93511238)
(115302, 0.93511238)
(399350, 0.93511238)
(397799, 0.93511238)
(116292, 0.93511238)
(160709, 0.93511238)
(342752, 0.93511238)
(24202, 0.93511238)
(175583, 0.93511238)
(195369, 0.93510541)
(157295, 0.93510541)
(70493, 0.93510541)
(186809, 0.93510541)
(180255, 0.93510541)
(312120, 0.93510541)
(340014, 0.93510533)
(372049, 0.93510533)
(392808, 0.93510533)
(379792, 0.93509845)
(345704, 0.93509845)
(158008, 0.93509837)
(73927, 0.93509837)
(73699, 0.93509837)
(129870, 0.93509837)
(234547, 0.93509837)
(397940, 0.93509837)
(241610, 0.93509837)
(370445, 0.93509141)
(292962, 0.93395687)
(333465, 0.93395687)
(315726, 0.93395687)
(148897, 0.93395687)
(234812, 0.93395687)
(70076, 0.93395687)
(371045, 0.93394991)
(59451, 0.93394991)
(273918, 0.93394991)
(372756, 0.93394991)
(317587, 0.93394991)
(362595, 0.93394991)
(401714, 0.93394991)
(341829, 0.93394991)
(6032, 0.93394991)
(84212, 0.93394991)
(109546, 0.93394991)
(38545, 0.93394991)
(73051, 0.93394295)
